Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P08922	Ros	TK	Sev	0.595950918433798	0.764882991875794	1.36083391030959	1.37283770320247	0.469667853324597	0.490283978390277	0.0412322501313603	3.25
P41240	CSK	TK	Csk	0.465602157255527	0.957380307516326	1.42298246477185	1.34198860334289	-0.0912381756620839	-0.0845349438019964	0.0322621324888	44
P00533	EGFR	TK	EGFR	0.635684217483253	1.30744011529685	1.9431243327801	1.26096591291421	0.0917469241510785	0.0969552031142335	0.05852559005015	50.8888888888889
Q9UM73	ALK	TK	Alk	0.510318910251957	0.869051141111393	1.37937005136335	1.18641901143181	0.0831423253386231	0.08679524168301	0.0449599086902154	50.4444444444444
Q05397	FAK1	TK	Fak	0.546195906583422	1.09473015002527	1.6409260566087	1.1771783546969	0.0890771479621749	0.0713453327355361	0.044116262074567	49
P42685	FRK	TK	Src	0.424228463781355	0.74232099637715	1.16654946015851	1.17082492608291	-0.0875419156842116	-0.0675521641057173	0.0876760084428222	45.4444444444444
P42681	TXK	TK	Tec	0.466196846309596	0.595986850091293	1.06218369640089	1.13276828548111	-0.142783309392743	-0.11500863305868	0.0829257390046382	27
P21709	EphA1	TK	Eph	0.326346703969218	0.793182501400722	1.11952920536994	1.11952920536994	-0.272903405073943	-0.272903405073943	0.0354049487676449	4
P07949	Ret	TK	Ret	0.532518795640332	0.577898272892898	1.11041706853323	1.07402819967603	-0.171015473100938	-0.164808102954605	0.0603365984711246	20.1111111111111
Q14289	FAK2	TK	Fak	0.475265532692152	0.789712716462687	1.26497824915484	1.0607603832622	0.114618967046034	0.0786023241928819	0.0618022010830032	37.4444444444444
P08581	Met	TK	Met	0.489810404828186	0.570086981786539	1.05989738661472	1.05813094345252	-0.0968100490340789	-0.132635559297704	0.0770094165226868	30
P30530	Axl	TK	Axl	0.331876392661059	0.609638242323687	0.941514634984746	1.05791254038938	0.059111375935898	0.0614743754899563	0.0220261877563629	65.1111111111111
P04629	TRKA	TK	Trk	0.28438637008582	0.735565740676846	1.01995211076267	0.946214961865342	0.113288606878213	0.0989204124668034	0.0384705207191711	16.5555555555556
P04626	HER2	TK	EGFR	0.278119306896859	0.527594245895884	0.805713552792744	0.921905849593589	0.0657096394367776	0.0719295159775993	0.0408663212482078	36.8888888888889
P22607	FGFR3	TK	FGFR	0.279069918229623	0.629734031342512	0.908803949572135	0.886885939203824	0.14342767186819	0.156647993498838	0.0516657414915998	10.6666666666667
P21802	FGFR2	TK	FGFR	0.237537245045587	0.651236183711451	0.888773428757038	0.872247484167027	0.120375717336117	0.131216868555917	0.0424533613966643	11.3333333333333
P16591	Fer	TK	Fer	0.253110893989005	0.455664328455404	0.70877522244441	0.859818900734087	-0.166328999486586	-0.226328435902876	0.127671064647667	6.66666666666667
Q06187	BTK	TK	Tec	0.35169869191737	0.65183489945854	1.00353359137591	0.857598018370381	-0.128506450285708	-0.118830451703028	0.0458072037755151	16.2222222222222
P29320	EphA3	TK	Eph	0.281562624354838	0.540607512240769	0.822170136595607	0.822170136595607	-0.266419854139448	-0.266419854139448	0	3
P54764	EphA4	TK	Eph	0.307500426978311	0.464786486326076	0.772286913304387	0.761953896871205	-0.245276608662997	-0.245276608662997	0	4
P54756	EphA5	TK	Eph	0.224419595728253	0.397207550646854	0.621627146375107	0.750957122785412	-0.189552434015023	-0.213574788252976	0.112278512450081	4.33333333333333
Q16288	TRKC	TK	Trk	0.239138719544567	0.353718890157605	0.592857609702172	0.709858498535563	0.0623744619569783	0.0890527444282448	0.0544116331398774	26.5555555555556
P42679	CTK	TK	Csk	0.225780750029497	0.370400227110731	0.596180977140228	0.684659523372712	0.0547836413929699	0.0748287363567379	0.0457915961319329	30.6666666666667
P09769	Fgr	TK	Src	0.438377295273149	0.914163581976814	1.35254087724996	0.586425325668671	0.171494717694283	0.115795119608966	0.0955758249582002	10.6666666666667
Q06418	Tyro3/Sky	TK	Axl	0.213768678611372	0.279948850557301	0.493717529168673	0.574035610694253	-0.0457161587487332	-0.0506037163884543	0.0314173027100085	46.1111111111111
P14616	IRR	TK	InsR	0.297886351300056	0.951519149819329	1.24940550111938	0.567248712354371	0.216989945186335	0.149779513387369	0.116411882674453	4.33333333333333
P17948	FLT1	TK	VEGFR	0.327009235416502	0.355591406012284	0.682600641428786	0.543366790927801	-0.114563144153618	-0.104231045642684	0.0413494871483095	17.3333333333333
P36888	FLT3	TK	PDGFR	0.201805581141952	0.383230191955108	0.58503577309706	0.516120591982009	-0.0788417052468803	-0.0901529158117969	0.103861847910359	10.875
O14733	MAP2K7	STE	STE7	0.251130991256472	0.240176686118728	0.491307677375199	0.497441792033316	-0.170133403632678	-0.170133403632678	0	6
P29376	LTK	TK	Alk	0.234734301188543	0.374398630134086	0.609132931322629	0.471723263834311	0.0160791696330381	0.0602406380239698	0.165358715856629	19.125
Q12866	Mer	TK	Axl	0.142883009086535	0.268450935743852	0.411333944830387	0.441617872839592	-0.0272114154928462	-0.0373544918253237	0.0300597293459749	46.7777777777778
Q15303	HER4	TK	EGFR	0.15732183374942	0.307516830326586	0.464838664076005	0.434912862460107	0.000251001335867501	-0.0150727153171973	0.054771512716395	33.2222222222222
Q13535	ATR	Atypical	PIKK	0.187336151433979	0.243457921369038	0.430794072803018	0.422873866723217	-0.192479565520205	-0.192479565520205	0	3
P29317	EphA2	TK	Eph	0.219287490406927	0.468613468394811	0.687900958801738	0.403016059859355	0.126588495276775	0.0990955605045433	0.144466438143055	5.77777777777778
P07332	Fes	TK	Fer	0.179611354685976	0.267895719177141	0.447507073863117	0.395320443275705	-0.0378978034153313	-0.0751777715438877	0.102797176565322	11.2222222222222
P45985	SEK1/MAP2K4	STE	STE7	0.191515600862506	0.155413588944559	0.346929189807064	0.35100803818343	-0.122910634922382	-0.122910634922382	0	7
P42680	TEC	TK	Tec	0.115853224718016	0.326665650371432	0.442518875089448	0.338168391368167	-0.0314161719043205	-0.0268194048683234	0.0475271891400478	38.8888888888889
P10721	Kit	TK	PDGFR	0.179083217816091	0.569405371264792	0.748488589080882	0.336385753742039	0.0573412863456577	0.0675375782799139	0.0763140382869383	13.4285714285714
P07333	FmS/CSFR	TK	PDGFR	0.130860854082144	0.260628450804852	0.391489304886997	0.268157229124153	-0.0737752458076684	-0.0360729121114254	0.122735267365356	6.875
P35968	KDR	TK	VEGFR	0.130693451876481	0.246299102757392	0.376992554633873	0.259148017912015	0.0133300746287199	-0.0222315127887175	0.0727814974428402	19.3333333333333
Q02750	MEK1/MAP2K1	STE	STE7	0.120984355372128	0.136457154583768	0.257441509955897	0.250322418617014	0.0890309046851473	0.0890309046851473	0	6
P11362	FGFR1	TK	FGFR	0.0806086067540737	0.306432367348372	0.387040974102446	0.244826677161428	0.0394448813691748	0.0418824762647925	0.0163685295785116	17
P09619	PDGFR[beta]	TK	PDGFR	0.128336226619684	0.278139861963955	0.406476088583639	0.237213438638908	0.0529932828885066	0.0401067929086117	0.0420106885060545	17.3333333333333
Q16620	TRKB	TK	Trk	0.116365644371112	0.153868952419557	0.270234596790669	0.235417420687403	0.0250257549095326	0.0347246275077675	0.0402406899655762	26.5555555555556
P54762	EphB1	TK	Eph	0.0440949536715563	0.0631267413648834	0.10722169503644	0.147120054093594	0.0412863356925409	0.0560844062322585	0.0184564366483121	4.57142857142857
Q13308	CCK4/PTK7	TK	CCK4	0.0477330192479488	0.0774927346199733	0.125225753867922	0.123350389704433	-0.058026186087422	-0.058026186087422	0	3
P52333	JAK3	TK	JakA	0.183548689721727	0.295985790058538	0.479534479780265	0.112432207556487	0.117051303573738	-0.0416394751802244	0.188184114198141	3.55555555555556
Q15375	EphA7	TK	Eph	0.0381045263321496	0.0726296369609765	0.110734163293126	0.110734163293126	0.0452374401445907	0.0452374401445907	NA	4
P46734	MKK3/MAP2K3	STE	STE7	0.023504051887195	0.0257729431968005	0.0492769950839955	0.0482254919182749	-0.0228573998838947	-0.0228573998838947	0	5
P52564	MKK6/MAP2K6	STE	STE7	0.023504051887195	0.0257729431968005	0.0492769950839955	0.0482254919182749	-0.0228573998838947	-0.0228573998838947	0	5
O95382	MEKK6/MAP3K6	STE	STE11	0.00652136827283681	0.0114432803883251	0.0179646486611619	0.018445944690043	-0.00683528202702482	-0.00683528202702482	0	4
Q99683	ASK/MAP3K5	STE	STE11	0.00652136827283681	0.0114432803883251	0.0179646486611619	0.018445944690043	-0.00683528202702482	-0.00683528202702482	0	4
P29323	EphB2	TK	Eph	0.0207723708119261	0.0320401439944769	0.0528125148064029	0.0175641281801733	0.0168636704064893	-0.0044166568970867	0.0265412312827975	3.42857142857143
P54753	EphB3	TK	Eph	0.00261713205753949	0.00480393040741099	0.00742106246495048	0.00742106246495048	-0.0044166568970867	-0.0044166568970867	0	3
